key,time,volume,price,midpoint,vwap,market_vwap,twap,market_twap
6.0,2021-01-04 12:50:12.987075248,30.0,58.02,58.015,57.99228323699421,57.98592180009422,1.0,1.0
6.0,2021-01-04 12:52:18.688698020,5.0,58.01,58.004999999999995,57.992535612535605,57.986279019368816,1.0,1.0
6.0,2021-01-04 12:53:21.037475572,25.0,58.05,58.04,57.99635638297872,57.98820611949028,1.0,1.0
6.0,2021-01-04 12:54:21.943565438,30.0,58.08,58.09,58.00253694581281,57.98903451047369,1.0,1.0
6.0,2021-01-04 12:56:24.881473024,29.0,58.11,58.1,58.00970114942528,57.99095823095822,1.0,1.0
6.0,2021-01-04 12:58:27.009646028,29.0,58.08,58.075,58.0140948275862,58.00173668848398,1.0,1.0
6.0,2021-01-04 13:00:27.141742462,30.0,58.08,58.075,58.0180971659919,58.00424547240729,1.0,1.0
6.0,2021-01-04 13:02:29.123460047,30.0,58.1,58.09,58.02278625954198,58.01627992699424,1.0,1.0
6.0,2021-01-04 13:04:32.486792007,30.0,58.17,58.16,58.03075812274368,58.02694325951948,1.0,1.0
6.0,2021-01-04 13:05:16.864200812,30.0,58.03,58.095,58.03071917808219,58.0311753325272,1.0,1.0
6.0,2021-01-04 13:08:43.480161361,30.0,58.13,58.125,58.03557003257328,58.03868322496429,1.0,1.0
6.0,2021-01-04 13:10:44.623493903,30.0,58.13,58.125,58.03996894409938,58.04027435710614,1.0,1.0
6.0,2021-01-04 13:12:45.805318351,31.0,58.17,58.165,58.04594074074073,58.04301051434406,1.0,1.0
6.0,2021-01-04 13:14:47.793579690,31.0,58.12,58.114999999999995,58.0491926345609,58.04493040276337,1.0,1.0
6.0,2021-01-04 13:16:51.248692518,31.0,58.14,58.135000000000005,58.05301221166892,58.046363859700044,1.0,1.0
6.0,2021-01-04 13:18:52.646427599,31.0,58.07,58.065,58.05369791666666,58.048348573518666,1.0,1.0
6.0,2021-01-04 13:20:56.665216277,31.0,58.05,58.045,58.05355444305381,58.04846307045103,1.0,1.0
6.0,2021-01-04 13:23:00.683521962,31.0,58.04,58.035,58.05304819277107,58.04835520533415,1.0,1.0
6.0,2021-01-04 13:24:00.967896521,32.0,57.97,57.965,58.04996519721577,58.0480578040423,1.0,1.0
6.0,2021-01-04 13:26:07.654392646,32.0,57.94,57.935,58.04602908277404,58.04463943093337,1.0,1.0
7.0,2021-01-04 13:30:13.246182915,2.0,57.97,57.965,57.97,57.92573373676248,1.0,1.0
7.0,2021-01-04 13:32:24.986306362,2.0,58.01,58.0,57.989999999999995,57.945438311688314,1.0,1.0
7.0,2021-01-04 13:36:23.691127284,4.0,57.99,57.985,57.989999999999995,57.964855110367196,1.0,1.0
7.0,2021-01-04 13:38:27.225239026,1.0,57.95,57.945,57.98555555555556,57.965215703573,1.0,1.0
7.0,2021-01-04 13:39:27.273613592,1.0,57.98,57.97,57.985,57.96514828583229,1.0,1.0
7.0,2021-01-04 13:40:33.773312559,2.0,57.95,57.945,57.979166666666664,57.96399502600045,1.0,1.0
7.0,2021-01-04 13:42:36.706523450,1.0,57.99,57.985,57.980000000000004,57.96171647250829,1.0,1.0
7.0,2021-01-04 13:43:39.194762549,1.0,57.98,57.974999999999994,57.980000000000004,57.96214642719832,1.0,1.0
7.0,2021-01-04 13:44:40.920392715,2.0,57.98,57.974999999999994,57.980000000000004,57.9624272894367,1.0,1.0
7.0,2021-01-04 13:46:43.840065918,2.0,58.0,57.995000000000005,57.98222222222223,57.96455465018263,1.0,1.0
7.0,2021-01-04 13:48:52.464656435,2.0,58.0,57.995000000000005,57.984,57.96654291141425,1.0,1.0
7.0,2021-01-04 13:50:53.791798968,2.0,58.02,58.010000000000005,57.98727272727273,57.968038611966385,1.0,1.0
7.0,2021-01-04 13:52:55.932067687,2.0,58.01,58.004999999999995,57.98916666666667,57.97452605170346,1.0,1.0
7.0,2021-01-04 13:54:55.618168131,2.0,58.07,58.06,57.99538461538462,57.980209481442145,1.0,1.0
