,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
15,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,4.0
16,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,4.0
17,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,4.0
18,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,4.0
19,1852.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,4.0
20,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.0,831.0,370.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,4.0
21,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,4.0
22,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,4.0
23,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,4.0
24,1182.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,4.0
25,2498.0,785.0,385.0,129.0,176.0,29.0,101.0,59.0,74.0,102.0,2537.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,4.0
26,1015.0,292.0,275.0,246.0,164.0,172.0,96.0,166.0,0.0,0.0,3623.0,59.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,4.0
27,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,4.0
28,2134.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.0,112.0,291.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,4.0
29,1015.0,183.0,29.0,203.0,56.0,0.0,0.0,0.0,0.0,0.0,2156.0,26.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,4.0
30,7255.0,159.0,161.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3282.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,4.0
31,3246.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,4.0
